Elapsed Time,II
0.168,-0.16548634096002296
0.17,-0.1700590198735884
0.172,-0.1759726072115215
0.174,-0.16872932765850304
0.176,-0.1651316998141984
0.178,-0.16642129163751812
0.18,-0.16888360326977825
0.182,-0.16950465101383486
0.184,-0.16912620099254927
0.186,-0.16992138879882954
0.188,-0.16147157110510646
0.19,-0.1410117729870551
0.192,-0.13758072892661427
0.194,-0.12454519809060903
0.196,-0.11672923222237525
0.198,-0.11485233346603184
0.2,-0.0034189991594526657
0.202,-0.11566479190795563
0.204,-0.1365843607940161
0.206,0.020226302489827985
0.208,-0.03819834358324334
0.21,-0.1687115623642938
0.212,-0.03944639798243477
0.214,0.013709241122631277
0.216,-0.13991580560450265
0.218,-0.07983791415055141
0.22,0.06160175115885917
0.222,-0.0671967391840754
0.224,-0.09285489915263048
0.226,0.07383301463888903
0.228,0.03691962273019971
0.23,-0.09293034819724166
0.232,0.03869323982103993
0.234,0.07975664173032279
0.236,-0.08279676731698629
0.238,-0.028217849896872038
0.24,0.10296587422904524
0.242,-0.04715605923106184
0.244,-0.08993026341833539
0.246,0.0879439064401318
0.248,0.03988882701589903
0.25,-0.08926516760886632
0.252,0.037924121801633584
0.254,0.09684061575615681
0.256,-0.07174528638101312
0.258,-0.02030093128717509
0.26,0.1043658391454112
0.262,-0.0384421216314648
0.264,-0.09730387726947917
0.266,0.07538265186966499
0.268,0.024080712741343352
0.27,-0.10838054715342339
0.272,0.03502081787576245
0.274,0.09352244224937364
0.276,-0.05761779114196874
0.278,-0.0023448620054702324
0.28,0.14356531684657103
0.282,0.020015743968933103
0.284,-0.04180191325949998
0.286,0.12660843187704415
0.288,0.08249651102712438
0.29,-0.049123026206407065
0.292,0.06700541808765577
0.294,0.12472677221320766
0.296,-0.044440579178064744
0.298,0.009199420270725511
0.3,0.13044471229034127
0.302,-0.0017186327944054057
0.304,-0.058551083958449615
0.306,0.09271661630747634
0.308,0.04098272796937803
0.31,-0.0939740277738965
0.312,0.027941781691564218
0.314,0.08559162307110711
0.316,-0.0744903464979789
0.318,-0.02091395189171243
0.32,0.11571707747923171
0.322,0.0033960711720711265
0.324,-0.037570859800168006
0.326,0.11810637400493752
0.328,0.0627127079470572
0.33,-0.06014552976782089
0.332,0.07133441502247939
0.334,0.09232777104745143
0.336,-0.07969320077253435
0.338,-0.03215558076814545
0.34,0.0938910551479397
0.342,-0.042256293420615716
0.344,-0.0936780682899538
0.346,0.08380842804524195
0.348,0.03477070710014362
0.35,-0.08692456223138065
0.352,0.06495262424446101
0.354,0.1183177255362229
0.356,-0.04011517527237427
0.358,0.02005936088146719
0.36,0.1461360062653622
0.362,0.0260945186922911
0.364,-0.014304496190770743
0.366,0.15005926928143487
0.368,0.09907512810782691
0.37,-0.025096057189028315
0.372,0.1290033103110182
0.374,0.18543224497343366
0.376,0.008226786658119484
0.378,0.054241141853380755
0.38,0.196413620903225
0.382,0.05169708174790157
0.384,-0.01740962961249116
0.386,0.14703628752277292
0.388,0.09426390108294831
0.39,-0.04808500280681887
0.392,0.10296289533328766
0.394,0.1730461095927927
0.396,0.035932395826184335
0.398,0.08121219671483092
0.4,0.22108538051774243
0.402,0.12306594137078135
0.404,0.13564163839628282
0.406,0.15707396340948407
0.408,0.14662035097857626
0.41,0.12312279538904937
0.412,0.10483581134659602
0.414,0.1123317722283876
0.416,0.11176402493826956
0.418,0.10310655696125626
0.42,0.12194527736146953
0.422,0.1413320660612112
0.424,0.15318315538965566
0.426,0.16120437615898012
0.428,0.17525275916522848
0.43,0.163249597802204
0.432,0.14715558618449698
0.434,0.15496272671222414
0.436,0.16524496951640452
0.438,0.16894743860089362
0.44,0.19649953523983998
0.442,0.28409547200864094
0.444,0.3950776413034013
0.446,0.507286609933897
0.448,0.6490927158507233
0.45,0.7949717930719691
0.452,0.93074458884388
0.454,1.0415802923230053
0.456,1.1080299274007586
0.458,1.1104515847319911
0.46,1.0521198993102672
0.462,0.9470878134769497
0.464,0.8188594400010852
0.466,0.633932316002288
0.468,0.41275269564607686
0.47,0.2084628972416973
0.472,0.059948424823201944
0.474,-0.08760840780336163
0.476,-0.20066729357608823
0.478,-0.27466113690652316
0.48,-0.29614785926648135
0.482,-0.28335324333512885
0.484,-0.25064175075063666
0.486,-0.22560377477311264
0.488,-0.19005594063678194
0.49,-0.14871770332923717
0.492,-0.12154724865826565
0.494,-0.10517294098117634
0.496,-0.1034021738223953
0.498,-0.08923275331992396
0.5,-0.07831459680604604
0.502,-0.09068624552058314
0.504,-0.06879174775670287
0.506,-0.034120284934742166
0.508,-0.026550814067093503
0.51,-0.00694042534328955
0.512,0.0010519096544028476
0.514,0.03336176116893345
0.516,0.04001919554557103
0.518,0.03593196391639507
0.52,0.025723609464780726
0.522,0.01786721409518105
0.524,0.00555982272798479
0.526,0.0047939209797561175
0.528,0.0010555700444446984
0.53,-0.014015135102174826
0.532,-0.014133080838565269
0.534,-0.006094418228192991
0.536,0.005682312198637662
0.538,0.013280138603621712
0.54,0.01318650676206509
0.542,0.00878793630407106
0.544,0.005071103478044942
0.546,0.012603377049556025
0.548,0.018345869041467924
0.55,0.001800704264565225
0.552,-0.012197770627248696
0.554,-0.00869649175356137
0.556,0.00017299691968372734
0.558,0.005782843575373956
0.56,0.002313940513762002
0.562,0.004314962028329369
0.564,0.002603938802541731
0.566,0.011901523974147132
0.568,0.014328338414259456
0.57,0.02729870566397696
0.572,0.017601834309538968
0.574,0.0051976382768792705
0.576,0.01151167142379503
0.578,0.025706331548139946
0.58,0.03605240843102526
0.582,0.04608351093604906
0.584,0.03620759525681749
0.586,0.024454366862821448
0.588,0.05405105249304537
0.59,0.09354782153207107
0.592,0.0943882480693411
0.594,0.07048227499502413
0.596,0.04813252592746112
0.598,0.0530081200911564
0.6,0.17592356342556348
0.602,0.1435666633942334
0.604,0.0579051653256813
0.606,0.06281314026952675
0.608,0.14948831210737937
0.61,0.23163433061630523
0.612,0.1992040737624089
0.614,0.11709929958742159
0.616,0.13768079826856774
0.618,0.2510522793867357
0.62,0.3228997403396452
0.622,0.27477951659916144
0.624,0.18883908242361125
0.626,0.21218203164064844
0.628,0.32317931158831786
0.63,0.3815379067052517
0.632,0.3232752562622271
0.634,0.218987023905665
0.636,0.22986495264844492
0.638,0.3533344447162829
0.64,0.4084002678444851
0.642,0.32232815158108585
0.644,0.22338350959985562
0.646,0.25226686549877
0.648,0.36397634951310875
0.65,0.41736290049854546
0.652,0.3385491130038317
0.654,0.24161652541520465
0.656,0.24712919376942336
0.658,0.35218142048091483
0.66,0.40304898958415164
0.662,0.31642810724524956
0.664,0.18694412177904915
0.666,0.17541085573066828
0.668,0.2811989803848724
0.67,0.3257210859299501
0.672,0.23001902939240415
0.674,0.09675508858640398
0.676,0.08792569597900299
0.678,0.18513137285729922
0.68,0.24337789212675984
0.682,0.14967083890472782
0.684,-0.008237288557083555
0.686,-0.021402978380412618
0.688,0.07740203146908504
0.69,0.11580176460430579
0.692,0.0059383907384982565
0.694,-0.13888351080370226
0.696,-0.1640538854575627
0.698,-0.07806380720175594
0.7,-0.01305155189921384
0.702,-0.10129857681089324
0.704,-0.2454982413497202
0.706,-0.264394414602517
0.708,-0.14582333579349532
0.71,-0.06960546505067176
0.712,-0.16721687857131703
0.714,-0.2929762847407048
0.716,-0.2980004058344569
0.718,-0.19070112905568268
0.72,-0.1279058212695038
0.722,-0.1945506555165545
0.724,-0.3076933487620003
0.726,-0.32599871218904286
0.728,-0.21498998446332138
0.73,-0.1263583271441823
0.732,-0.18733732143422896
0.734,-0.3029445984969617
0.736,-0.3241990837376787
0.738,-0.20717349745847363
0.74,-0.1305312943800626
0.742,-0.1995498972226004
0.744,-0.32242485198993637
0.746,-0.32566652402892243
0.748,-0.22613966914814823
0.75,-0.15586860932811444
0.752,-0.20161659021139852
0.754,-0.29979675056178595
0.756,-0.3049266396669752
0.758,-0.19626130694628954
0.76,-0.113604073201588
0.762,-0.15126480138065854
0.764,-0.24389032096272967
0.766,-0.25124292683393035
0.768,-0.15357334670414505
0.77,-0.07448785902846339
0.772,-0.11495323851289675
0.774,-0.21901538411608065
0.776,-0.22318436712284934
0.778,-0.11398466536499993
0.78,-0.0406014163762954
0.782,-0.10071091455467564
0.784,-0.1800452073078168
0.786,-0.16178605516718653
0.788,-0.06731326961695583
0.79,-0.011718861794649085
0.792,-0.07190497569548342
0.794,-0.1479573624708804
0.796,-0.13154629474329246
0.798,-0.031041208185873716
0.8,-0.0002824007534238204
0.802,-0.12693830846180063
0.804,-0.11646053200431203
0.806,-0.07278612154904847
0.808,-0.05217804927533404
0.81,-0.05342915418679929
0.812,-0.07982035422644349
0.814,-0.08087345822064208
0.816,-0.06684450299847886
0.818,-0.04680417533175055
0.82,-0.043815208745409104
0.822,-0.038366883705865655
0.824,-0.050608252119026
0.826,-0.04621988665168482
0.828,-0.023504116909615555
0.83,-0.011724626458895012
0.832,-0.016099060402778004
0.834,-0.020307509533324507
0.836,-0.015517484099156929
0.838,-0.01306007287820253
0.84,-0.003980013949838262
0.842,0.003733845184618594
0.844,-0.006164975298838604
0.846,-0.01400973092208223
0.848,-0.00611409563272881
0.85,0.012848714969049697
0.852,0.019188442145576346
0.854,0.0075492247333579674
0.856,0.015184294399827556
0.858,0.030067505651683063
0.86,0.03948319974689534
0.862,0.043452398895367166
0.864,0.047647988435450456
0.866,0.04877026268804697
0.868,0.04572303720638198
0.87,0.058343808110938505
0.872,0.05840663889827078
0.874,0.051665127196960946
0.876,0.04521734291755669
0.878,0.04987879586089273
0.88,0.03606250759700711
0.882,0.040601027620114756
0.884,0.03963050937950597
0.886,0.02358226283187702
0.888,0.01727656311303206
0.89,0.024796725739886925
0.892,0.025729757476932368
0.894,0.027193979222668207
0.896,0.01814556010768073
0.898,0.039773784325872114
0.9,0.04193043715818068
0.902,0.05173589386833878
0.904,0.057648220045881896
0.906,0.07374796231547033
0.908,0.0668324362226172
0.91,0.07764642187675001
0.912,0.07681981294070897
0.914,0.08283479790202124
0.916,0.07532218130927709
0.918,0.06853751905405256
0.92,0.0787780214107421
0.922,0.07744119862825168
0.924,0.06799619255833063
0.926,0.08145387342069246
0.928,0.08506843059750879
0.93,0.08494761155022834
0.932,0.07993542396149259
0.934,0.08354918833277351
0.936,0.09202463576079882
0.938,0.06901297969701725
0.94,0.06075190334800124
0.942,0.05700992737115838
0.944,0.03935824464159022
0.946,0.03062197939793033
0.948,0.02544211179909968
0.95,0.008443018083603166
0.952,-0.0005288552864919331
0.954,0.011158357663504108
0.956,0.003863923387365921
0.958,-0.004986318893946371
0.96,-0.006942735127974066
0.962,-0.009806695962682868
0.964,-0.010000214403111886
0.966,-0.027121624701040806
0.968,-0.03496426472119474
0.97,-0.03757406399386472
0.972,-0.05472773967542081
0.974,-0.05170074651142408
0.976,-0.05336695121868726
0.978,-0.04840785910820696
0.98,-0.05995694036733332
0.982,-0.032740241517945474
0.984,-0.029451912219958742
0.986,-0.029043583289857157
0.988,-0.028151454336860404
0.99,-0.015127638895476936
0.992,-0.023881712959513343
0.994,-0.033059571450094805
0.996,-0.0382258811566072
0.998,-0.05166433574162026
1.0,-0.05048381694458317
1.0,-0.060276121873926
1.002,-0.0676290353289643
1.004,-0.062194860004932
1.006,-0.05274066360646127
1.008,-0.052814040000285334
1.01,-0.03740814142309435
1.012,-0.02592454736236116
1.014,-0.021558127895152948
1.016,-0.03492140309649127
1.018,-0.0011990682965774813
1.02,0.010882422192881859
1.022,-0.03855396180041083
1.024,-0.024761148687036622
1.026,0.003030524952573297
1.028,0.00034074572020362844
1.03,-0.025812713959965074
1.032,-0.010048310130152789
1.034,0.02070117371181982
1.036,0.007007154805610452
1.038,0.045854394115790835
1.04,0.021156739560864442
1.042,0.06086310942171927
1.044,0.05336132845785109
1.046,0.0697631619363681
1.048,0.0629725228981933
1.05,0.08897521363135114
1.052,0.07736840559587653
1.054,0.06841303114936512
1.056,0.0904941160001638
1.058,0.1188097088649883
1.06,0.10465686882949335
1.062,0.10380252808626475
1.064,0.1214189696005131
1.066,0.16551269659298976
1.068,0.14126162958529068
1.07,0.15983622466401434
1.072,0.1565843862158508
1.074,0.16008251474710364
1.076,0.17564173285384546
1.078,0.1732648800416001
1.08,0.14391823118936162
1.082,0.15906036596152998
1.084,0.14909832864926276
1.086,0.16487567244710855
1.088,0.14302903844540402
1.09,0.1339075449606053
1.092,0.1527087777537045
1.094,0.1509503351919672
1.096,0.12269798592108158
1.098,0.15213082255257676
1.1,0.13270595287894013
1.102,0.11695326803778952
1.104,0.11869324221325037
1.106,0.12278098981320341
1.108,0.08851504396154793
1.11,0.10111301380768978
1.112,0.06825586065237912
1.114,0.08405876419896402
1.116,0.06266845998914262
1.118,0.060194567283186055
1.12,0.04040923874617337
1.122,0.04732885162028283
1.124,0.035209650573058686
1.126,0.039239105953383445
1.128,-0.003752250734042922
1.13,0.025351599491771036
1.132,-0.005156818393738189
1.134,-0.0019626682618126253
1.136,-0.029248334399239635
1.138,-0.022933355477499237
1.14,-0.050445209871467965
1.142,-0.039658819086736095
1.144,-0.06190944131767939
1.146,-0.06280593773798007
1.148,-0.08328490633347602
1.15,-0.07738189565051312
1.152,-0.08143412945256032
1.154,-0.0867352048115173
1.156,-0.11073527702581085
1.158,-0.08232641020905639
1.16,-0.09418831486353837
1.162,-0.12292022286854212
1.164,-0.08988182898147026
1.166,-0.07260906375970036
1.168,-0.14297022689451463
1.17,-0.0918442877538406
1.172,-0.08963908129690754
1.174,-0.10490773971731995
1.176,-0.12041729603829134
1.178,-0.10089079613019294
1.18,-0.1110001478786617
1.182,-0.11290013577498531
1.184,-0.11468803111580282
1.186,-0.10345703598330691
1.188,-0.11800414297827348
1.19,-0.10086206532916712
1.192,-0.0961599924882873
1.194,-0.093965716738063
1.196,-0.09118748444003522
1.198,-0.06382409514371962
1.2,-0.0828485794028147
1.202,-0.08714899177849918
1.204,-0.0628138250414523
1.206,-0.06786859607935118
1.208,-0.07924403693429599
1.21,-0.10028620101989522
1.212,-0.10012411714267279
1.214,-0.07189466696905811
1.216,-0.10346451384909275
1.218,-0.11953408637489335
1.22,-0.10317833810429512
1.222,-0.10076735999535653
1.224,-0.09316669452339885
1.226,-0.0952581709877102
1.228,-0.10544912322081446
1.23,-0.07588852263296302
1.232,-0.09220627632267477
1.234,-0.069682695331103
1.236,-0.10186509606168959
1.238,-0.0629498350525888
1.24,-0.09170566056480355
1.242,-0.0977581350208168
1.244,-0.08046053434990284
1.246,-0.08381820024978393
1.248,-0.10424392840393844
1.25,-0.09044242682638218
1.252,-0.09128537737012904
1.254,-0.08551171121062048
1.256,-0.10403202022142181
1.258,-0.07552776905177773
1.26,-0.07450609114368804
1.262,-0.0999499548845658
1.264,-0.06930234786608884
1.266,-0.08671207519470919
1.268,-0.07284736224530491
1.27,-0.056776205861459185
1.272,-0.10291428528866113
1.274,-0.10331164976483499
1.276,-0.05972169311380013
1.278,-0.07744254536074927
1.28,-0.12224956514556898
1.282,-0.11440073953105916
1.284,-0.09324966669882953
1.286,-0.09958591715349198
1.288,-0.12302763642388723
1.29,-0.11262636979686395
1.292,-0.10155778118889687
1.294,-0.12037646470915597
1.296,-0.09292355615908035
1.298,-0.08648184469105032
1.3,-0.10851639917115742
1.302,-0.10262701911346642
1.304,-0.08627014524615446
1.306,-0.0969577377839196
1.308,-0.10253398465571648
1.31,-0.1156922970647383
1.312,-0.09770698160761548
1.314,-0.11984953804864304
1.316,-0.12802416406356953
1.318,-0.10460020896462544
1.32,-0.09940931575662654
1.322,-0.12864335853314401
1.324,-0.11064961977143803
1.326,-0.10143826218268162
1.328,-0.09088158035275379
1.33,-0.0941628846450908
1.332,-0.11715266333196865
1.334,-0.10810107747413836
1.336,-0.09609376112676998
1.338,-0.10106778277532688
1.34,-0.10337290462658001
1.342,-0.1223258919538827
1.344,-0.10807671115669149
1.346,-0.08432726827814911
1.348,-0.08158528494653249
1.35,-0.0885332613277111
1.352,-0.07931898853102282
1.354,-0.08622072532554201
1.356,-0.04732132376248616
1.358,-0.06130177158600815
1.36,-0.09416773158258396
1.362,-0.09519551842275309
1.364,-0.07203428876520178
1.366,-0.08673645090462175
1.368,-0.12313240775625062
1.37,-0.09556240620793162
1.372,-0.08238053759229737
1.374,-0.11465143244047406
1.376,-0.06847379030282266
1.378,-0.06107799421110391
1.38,-0.0614034578709704
1.382,-0.04712737783428167
1.384,-0.037697147626552005
1.386,-0.039516088718897974
1.388,-0.012005520885864564
1.39,-0.04702074919704364
1.392,-0.04354307514403323
1.394,-0.054632619269505384
1.396,-0.029519009898724254
1.398,-0.0602570268678562
1.4,-0.07402288282343637
1.402,-0.06845681878963343
1.404,-0.038290136990697395
1.406,-0.10146561617268474
1.408,-0.061553768947547854
1.41,-0.07566637624246358
1.412,-0.08965492456455426
1.414,-0.11173440488004543
1.416,-0.09191004126787197
1.418,-0.10620919162492351
1.42,-0.130528797544148
1.422,-0.13463616553044178
1.424,-0.10407441700599253
1.426,-0.14589845283966363
1.428,-0.10986659164845326
1.43,-0.12196566408249027
1.432,-0.11384200137280573
1.434,-0.11646907401445238
1.436,-0.09966779075148925
1.438,-0.12414034878609818
1.44,-0.10113723994476198
1.442,-0.11948899412399208
1.444,-0.1265101188540598
1.446,-0.13159923908524127
1.448,-0.12657039523843397
1.45,-0.10882499003625513
1.452,-0.144204894441843
1.454,-0.13885802858084856
1.456,-0.10524789933297102
1.458,-0.11529889244103833
1.46,-0.1262953581428055
1.462,-0.12185710722303202
1.464,-0.11218115763702916
1.466,-0.14994489786202017
1.468,-0.11325585769754733
1.47,-0.13193610805284475
1.472,-0.15972930982367073
1.474,-0.15443004239750568
1.476,-0.13162110048125703
1.478,-0.13906298729024794
1.48,-0.14338042008675364
1.482,-0.13507654463947788
1.484,-0.11853290514948583
1.486,-0.12567616419795943
1.488,-0.09828737844848325
1.49,-0.10629938223618289
1.492,-0.12239043632510208
1.494,-0.12159408574541511
1.496,-0.10057882662368979
1.498,-0.12141463512015785
1.5,-0.15141767543604528
1.502,-0.15307853582283612
1.504,-0.14323323316084197
1.506,-0.15807093602720038
1.508,-0.18304810328796656
1.51,-0.15627902480288328
1.512,-0.1538836925507516
1.514,-0.13880399894165513
1.516,-0.07750159596761062
1.518,-0.03143181986296364
1.52,0.02712144856228603
1.522,0.11941784839288469
1.524,0.24830051947057805
1.526,0.3499329835867153
1.528,0.44595910943500905
1.53,0.525237769315388
1.532,0.6543928710531001
1.534,0.7125105358725361
1.536,0.6961411167060061
1.538,0.6667801535435183
1.54,0.6440544524908259
1.542,0.5667963890993704
1.544,0.4244415557897832
1.546,0.26504049058329615
1.548,0.1693193986820358
1.55,0.016727214957723058
1.552,-0.08314239985346049
1.554,-0.19068510914012676
1.556,-0.23707241731315673
1.558,-0.27036715406785244
1.56,-0.2809785552780502
1.562,-0.2276886761074435
1.564,-0.23120478295535432
1.566,-0.18474241844295738
1.568,-0.1290029095195753
1.57,-0.12627181549440084
1.572,-0.10860733986596556
1.574,-0.07061065075999139
1.576,-0.0931836333638947
1.578,-0.12763672724762717
1.58,-0.10941319783647918
1.582,-0.11457743681060056
1.584,-0.13147467742180027
1.586,-0.1388927358873238
1.588,-0.12949193963001301
1.59,-0.10939712938242864
1.592,-0.10974819294433534
1.594,-0.1044915068205557
1.596,-0.07678770923941261
1.598,-0.10445993104531344
1.6,-0.09469534602993408
1.602,-0.098151971052642
1.604,-0.12262499282565315
1.606,-0.10329958875310774
1.608,-0.14941271149733384
1.61,-0.13599426829488118
1.612,-0.131855389626988
1.614,-0.13709654026634818
1.616,-0.11483513842535575
1.618,-0.11909352903558511
1.62,-0.11262765921002713
1.622,-0.09206030655901255
1.624,-0.08391460033248818
1.626,-0.08940618668375268
1.628,-0.07588797545792642
1.63,-0.09783911182641035
1.632,-0.08615865499235752
1.634,-0.08130277563828633
1.636,-0.0864811926301785
1.638,-0.08991109549118552
1.64,-0.09164827209173596
1.642,-0.07564203890426809
1.644,-0.0745874635277851
1.646,-0.07500497716937629
1.648,-0.06268041532376936
1.65,-0.06696345350270039
1.652,-0.07716746465073446
1.654,-0.06314737690274702
1.656,-0.04445574534897882
1.658,-0.07229127527273527
1.66,-0.08479149212672522
1.662,-0.036092894635443365
1.664,-0.053523061306730985
1.666,-0.05914424162341699
1.668,-0.04216579557939228
1.67,-0.04079331654244067
1.672,-0.0435260284065655
1.674,-0.029242308564149815
1.676,-0.04340403311074151
1.678,-0.05227111259205927
1.68,-0.04034390930661497
1.682,-0.036627621200091935
1.684,-0.06774373064485692
1.686,-0.04713446283159568
1.688,-0.042270470673387774
1.69,-0.04237817816529193
1.692,-0.03625736652095976
1.694,-0.014902237337878996
1.696,-0.03570475653530672
1.698,0.0024110555359713316
1.7,0.0053405479206633955
1.702,0.01509364430998926
1.704,-0.007729773999120938
1.706,0.024060106731126935
1.708,0.030562381165571244
1.71,0.025296408290145227
1.712,0.02644072805463383
1.714,0.05238806431882797
1.716,0.0352483601811351
1.718,0.05730822279753261
1.72,0.07025426978476054
1.722,0.10448998964177222
1.724,0.048827477006833174
1.726,0.0973822522290996
1.728,0.1301535222058676
1.73,0.09727715643495993
1.732,0.10605217715702066
1.734,0.1414868468306449
1.736,0.10015147256994221
1.738,0.13469910546158143
1.74,0.14737857756066952
1.742,0.12505094123995977
1.744,0.1288965518376647
1.746,0.14503160912191254
1.748,0.13920830412277074
1.75,0.14666292997781458
1.752,0.12964232782718338
1.754,0.14140053432627173
1.756,0.1428986425361839
1.758,0.12895420750979614
1.76,0.1337941872057853
1.762,0.14289785005114897
1.764,0.12020498275320665
1.766,0.1397117509681304
1.768,0.12041953619312809
1.77,0.11187411466551153
1.772,0.12245263837143637
1.774,0.12302554041778742
1.776,0.08192631453659859
1.778,0.06896309749626257
1.78,0.09996924829028574
1.782,0.08003621016990264
1.784,0.01958781499497439
1.786,0.0651961111939513
1.788,0.045070414323160835
1.79,0.02376073717397938
1.792,0.01615011052660333
1.794,0.05175637377675317
1.796,-0.008086564964189174
1.798,0.003880097779191112
1.8,0.00976004099961081
1.802,0.0020983098006533882
1.804,-0.035391732651672246
1.806,-0.02129301322641554
1.808,-0.028529854332252684
1.81,-0.040327012052061365
1.812,-0.06314258097124813
1.814,-0.03950946733497337
1.816,-0.05756709984979537
1.818,-0.05706595492846863
1.82,-0.06348784946456122
1.822,-0.045189879768327404
1.824,-0.0876826953587197
1.826,-0.04424650044829975
1.828,-0.04394825758174936
1.83,-0.1001851241623029
1.832,-0.08071701521163019
1.834,-0.052476832740152156
1.836,-0.08319565507579574
1.838,-0.08694065879670627
1.84,-0.09225715828855348
1.842,-0.10557468935824854
1.844,-0.07785916426117477
1.846,-0.06988788491235899
1.848,-0.10633339592970437
1.85,-0.12148034216996718
1.852,-0.08785615546269093
1.854,-0.04926728122743085
1.856,-0.12574042837195515
1.858,-0.10000748906820164
1.86,-0.08976278982501462
1.862,-0.08509894905016083
1.864,-0.0854235451648922
1.866,-0.08136856122457396
1.868,-0.09546742984157373
1.87,-0.08712898060300815
1.872,-0.06238890947769311
1.874,-0.067762291461879
1.876,-0.08054728058687008
1.878,-0.09674798717329894
1.88,-0.060615564165971754
1.882,-0.05718890403021659
1.884,-0.0901910961164604
1.886,-0.08891505145882247
1.888,-0.07886239800084031
1.89,-0.058318539449277486
1.892,-0.08012394127959305
1.894,-0.08473349378885009
1.896,-0.08141657045154144
1.898,-0.058028883203908165
1.9,-0.06786490919578361
1.902,-0.06856902645337257
1.904,-0.07351751374799093
1.906,-0.06454282268145772
1.908,-0.059516353286068024
1.91,-0.06593127167541132
1.912,-0.04878470922995274
1.914,-0.07261512332541238
1.916,-0.07938150503728866
1.918,-0.045030948372229866
1.92,-0.04180028369785368
1.922,-0.09187622431906316
1.924,-0.058751023795663895
1.926,-0.059983985447572614
1.928,-0.05445998872697655
1.93,-0.07071563171526181
1.932,-0.07021201811577714
1.934,-0.04471202620388831
1.936,-0.07299679753078384
1.938,-0.06994902190834185
1.94,-0.04772025061300773
1.942,-0.0570184333304479
1.944,-0.06347573307482247
1.946,-0.07312218031131405
1.948,-0.051941539503591684
1.95,-0.06840747837057531
1.952,-0.04854344071604324
1.954,-0.06051875579902602
1.956,-0.07595977508704532
1.958,-0.06574135164178722
1.96,-0.028623430072046634
1.962,-0.04950167657693736
1.964,-0.0660571193556684
1.966,-0.052041547116046846
1.968,-0.05329667610764842
1.97,-0.033948349190247994
1.972,-0.06521734791065514
1.974,-0.06163565326746612
1.976,-0.09470177197471563
1.978,-0.07180154381702644
1.98,-0.058307986888152516
1.982,-0.11140983301151856
1.984,-0.08138614057337329
1.986,-0.10111967610200115
1.988,-0.06856509868639694
1.99,-0.0814199795816546
1.992,-0.057043215700971366
1.994,-0.067289071515718
1.996,-0.06103151211321028
1.998,-0.047916180658188846
2.0,-0.024304126615619988
2.002,-0.04473485679261355
2.004,-0.04824649375446997
2.006,-0.03806403456418351
2.008,-0.0254037939866309
2.01,-0.043483207041485464
2.012,-0.02254695645417141
2.014,-0.03973397612075527
2.016,-0.03373076194705816
2.018,-0.023184590857415307
2.02,-0.020203347156751483
2.022,-0.032385975521068214
2.024,-0.02548389626089436
2.026,-0.02500390801313955
2.028,-0.03815198899205024
2.03,-0.029720848564677084
2.032,-0.008356075759804382
2.034,-0.04268290052400342
2.036,-0.045803921066752296
2.038,-0.0004662636070646463
2.04,-0.002701505581999566
2.042,-0.02222103281610636
2.044,-0.02537636453429656
2.046,0.01367588968363095
2.048,0.02108395929260517
